Id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_202,feature_203,feature_204,feature_205,feature_206,feature_207,feature_208,feature_209,feature_210,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_221,feature_222,feature_223,feature_224,feature_225,feature_226,feature_227,feature_228,feature_229,feature_230,feature_231,feature_232,feature_233,feature_234,feature_235,feature_236,feature_237,feature_238,feature_239,feature_240,feature_241,feature_242,feature_243,feature_244,feature_245,feature_246,feature_247,feature_248,feature_249,feature_250,feature_251,feature_252,feature_253,feature_254,feature_255,feature_256,feature_257,feature_258,feature_259,feature_260,feature_261,feature_262,feature_263,feature_264,feature_265,feature_266,feature_267,feature_268,feature_269,feature_270,feature_271,feature_272,feature_273,feature_274,feature_275,feature_276,feature_277,feature_278,feature_279,feature_280,feature_281,feature_282,feature_283,feature_284,feature_285,Energy_consumption
497,2,4,MT,A,2,0,-2,1,0,20,0,-2,1,1,8,-2,3,3,0,3,6,3,5,0,0,41,2,1,3,3,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,3,23,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,0,0,0,-2,-2,0,-2,-2,1,2,0,-2,6,0,0,0,0,0,0,0,0,1,1,1,3,1,1,8,2,3,3,1,5,8,3,2,3,1,4,4,3,1,1,2,0,1,0,4,1,0,0,0,1,2,3,1,2,0,1,1,1,-2,3,1,3,1,1,3,68,64,64,0,-2,-2,-2,0,-2,1,4,1,1,0,3,1,1,3,-2,-2,-2,72,76,72,-2,0,-2,-2,0,1,0,0,0,-2,5,-2,3,2,0,-2,3,7,4,2,0,0,3,0,0,-2,0,0,0,0,0,0,1,1,1,-2,1,1,1,1,0,1,1,-2,-2,0,-2,-2,1,55,0,0,1,4,2,2,0,5,5,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,2400,2400,2400,0,0,4651.784042693669,1350,1598,73,MH,4A,4604,4066,1550,698.9060087230115,0.10308090035681082,1.211103333060115,10.864337913078213,17.834940684376516,2.392254857337308,170.48102777803845,170.48102777803845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,2521.9755576993507
498,4,10,MT,C,2,0,-2,1,0,20,1,2,1,5,7,-2,3,2,1,2,5,4,5,0,1,30,3,3,2,4,0,0,-2,-2,-2,0,-2,-2,1,1,0,2,3,23,3,1,3,1,2,2,0,-2,-2,-2,0,-2,-2,-2,-2,-2,1,2,8,2,5,3,1,5,1,2,3,0,1,1,1,0,0,0,0,1,7,2,2,1,2,5,2,3,3,1,2,5,3,2,3,1,3,3,3,1,2,3,2,2,0,0,0,0,2,2,1,2,1,2,2,0,1,1,1,-2,3,2,3,1,1,3,69,65,68,0,-2,-2,-2,0,0,0,-2,1,3,0,3,1,1,3,1,1,4,74,80,75,-2,0,0,0,0,0,0,1,0,-2,2,-2,3,3,0,-2,3,30,2,0,4,1,1,1,0,-2,0,0,0,0,1,0,1,1,1,-2,1,1,1,1,0,1,-2,1,-2,1,0,-2,2,63,1,0,1,5,2,2,0,4,7,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-2,-2,-2,0,1027,1027,1027,400,400,1883.2617656397729,785,1603,68,HD,3B-4B,1283,674,0,113.32286302245168,0.07001721533670169,0.06262650927338317,12.826764865154102,17.173666983974332,8.538210425781122,0.0,0.0,0.0,0.0,0.0,0.0,53.77205442499795,6.5152963793449175,38.74188669165081,3.4611843448109534,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,5,2782.0834834149878
499,2,3,MT,C,2,1,0,1,0,20,0,-2,1,1,7,-2,4,2,0,4,8,2,5,1,0,42,2,3,2,3,0,0,-2,-2,-2,0,-2,-2,1,1,0,2,4,21,41,1,3,22,5,2,0,-2,-2,-2,1,5,-2,-2,5,3,0,-2,-2,0,-2,-2,1,40,1,2,2,1,1,1,0,0,0,1,0,1,2,2,42,1,1,21,2,3,41,1,5,21,42,4,3,3,5,5,2,3,4,4,2,0,0,2,1,2,1,0,1,0,2,1,1,2,1,1,1,-2,8,7,1,0,-2,2,72,70,70,1,9,2,0,0,-2,0,-2,1,3,0,42,1,1,1,1,1,1,68,68,68,0,0,-2,-2,2,4,0,0,0,-2,5,-2,1,3,0,-2,2,3,1,0,0,0,1,1,0,-2,0,0,0,1,0,0,0,0,0,-2,1,0,0,0,0,1,-2,1,-2,-9,1,0,2,54,1,0,1,2,4,2,2,5,6,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,2176,2176,3264,1088,1088,3627.443316999885,898,773,0,VC,5A,5997,5824,2888,1043.141758080609,0.10502582300505256,1.0529811217580636,9.784905843304061,17.270913116386414,1.0502582300505254,0.0,0.0,0.0,0.0,0.0,0.0,25.087168255140213,25.087168255140213,0.0,0.0,0.0,0.0,0.0,66.94423755247978,1,-2,-2,5,3548.862624747279
500,4,10,MT,A,2,0,-2,0,-2,10,1,1,1,2,8,-2,4,2,0,2,6,2,5,0,0,41,2,2,2,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,4,21,2,1,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,10,3,0,-2,-2,0,-2,-2,1,5,1,2,1,1,0,0,1,0,0,1,0,1,0,-2,3,1,1,4,3,3,2,1,1,4,2,2,3,1,2,3,2,1,1,2,0,0,0,0,2,0,2,1,0,2,0,1,2,0,1,1,1,-2,3,5,2,1,0,4,72,60,55,0,-2,-2,-2,-2,0,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,5,2,0,0,0,-2,1,-2,3,3,0,-2,2,4,4,4,2,0,2,1,0,-2,0,0,0,0,0,0,1,1,1,-2,1,1,1,1,0,1,1,-2,-2,-9,-9,-9,1,37,1,0,1,4,2,2,0,4,5,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,0,1298,1298,1548,250,5024.948060006558,687,1578,42,HD,3B-4B,1240,591,3,70.17475407120926,0.07390706063318511,0.5607211994880861,13.064045428239588,15.598279638898545,9.024441087841552,28.04753501802893,0.0,18.38224191759173,6.217917706428758,3.447375394008437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,379.17745168684866
501,3,6,MC,C,2,0,-2,1,0,10,1,1,1,5,7,-2,3,2,0,3,6,2,5,0,0,30,2,5,1,3,0,0,-2,-2,-2,0,-2,-2,0,0,0,2,3,21,2,0,3,1,2,4,1,2,3,1,1,5,-2,-2,7,7,0,-2,-2,1,5,0,2,3,1,23,2,1,0,0,1,0,0,1,0,0,-2,-2,-2,1,2,3,3,3,1,1,5,3,2,4,2,3,1,4,2,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-2,1,-2,3,5,5,1,1,1,71,72,72,0,-2,-2,-2,0,0,0,-2,1,1,0,2,1,1,1,-2,-2,-2,74,74,74,-2,1,0,0,2,0,0,0,0,-2,5,-2,1,3,0,-2,3,2,0,0,1,0,3,1,0,-2,0,0,0,0,0,0,0,-2,0,0,1,0,0,0,0,1,-2,-2,-2,0,-2,-2,1,50,2,0,2,2,8,2,6,4,1,0,-2,-2,-2,-2,-2,-2,2,2,2,0,7,0,0,7,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1702,726,1702,250,1226,2168.6014356301002,2160,2503,157,HH,3A,2226,1660,418,141.97351855370036,0.07001721533670169,3.1274356183726746,13.145732179465742,18.06833140216552,5.620826453418552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,4666.87242974157
502,2,4,MT,A,2,1,1,1,0,20,1,3,1,5,7,-2,4,4,1,9,13,3,5,1,0,50,2,2,1,4,1,0,-2,-2,-2,1,10,5,1,0,0,4,4,23,41,0,3,22,41,2,2,1,3,3,0,-2,-2,-2,-2,-2,1,1,10,2,5,3,1,5,1,2,3,0,1,1,0,0,0,0,0,1,4,1,41,1,1,6,3,3,2,1,5,5,2,8,3,1,3,3,3,1,2,2,6,2,1,0,1,1,0,0,0,1,3,1,2,0,1,1,1,-2,3,1,41,1,0,2,68,64,64,1,2,7,1,0,0,1,6,1,1,0,41,1,0,2,-2,-2,-2,72,75,72,1,0,0,-2,2,0,1,0,1,5,1,-2,3,4,0,-2,4,20,2,0,0,1,2,0,0,-2,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,1,-2,-2,0,-2,-2,1,58,0,0,1,5,2,2,0,5,8,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,6095,6095,6095,650,650,1822.0141684035088,1103,1176,46,VC,5A,6076,5399,2569,1084.4149615989463,0.11280551359801938,0.925005211503759,9.6701554070578,17.426506928245757,-0.03889845296483428,178.47816072307873,156.8282542641761,17.87675652131371,3.7731499375889235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889845296483427,0.0,1,1,-2,-2,5146.602771327044
503,4,10,MT,A,2,0,-2,0,-2,10,1,1,1,4,6,-2,3,2,0,1,4,3,3,0,0,41,2,3,2,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,2,3,22,3,0,2,1,41,4,0,-2,-2,-2,1,5,-2,-2,1,1,1,5,1,1,5,1,1,5,0,-2,6,1,0,1,0,0,0,0,0,1,1,2,3,1,2,0,-2,-2,3,1,5,0,3,1,2,2,1,3,-2,-2,-2,-2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,-2,3,1,1,1,1,1,70,70,70,1,2,7,-2,-2,0,0,-2,1,1,0,1,1,1,1,-2,-2,-2,70,70,70,-2,-2,0,0,1,0,0,0,0,-2,1,-2,5,2,0,-2,2,3,4,4,4,1,1,1,0,-2,0,0,0,0,0,0,1,1,1,-2,1,0,0,1,0,1,1,-2,-2,0,-2,-2,2,75,0,0,3,3,1,1,0,3,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,14,1,0,-2,-2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1063,1063,1063,250,250,3282.6124290916164,522,851,38,VC,5B-5C,5372,5182,1932,1230.0079812010244,0.10891566830153596,0.0,9.271446264168251,17.659897646034754,2.683993254573565,165.2287641664617,145.21084230169868,20.01792186476301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09724613241208567,0.0,1,1,-2,-2,2414.1383490062644
504,2,4,MN,C,2,1,1,1,1,10,0,-2,1,1,7,-2,2,1,1,6,8,2,5,1,0,42,1,1,3,2,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,1,-2,2,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,3,0,0,-2,-2,0,-2,-2,2,6,0,-2,3,0,0,0,0,0,0,0,0,0,-2,-2,-2,1,1,0,-2,-2,42,1,5,0,42,6,2,5,5,5,1,5,2,2,2,0,0,0,2,5,0,2,8,2,0,5,0,1,0,-2,1,-2,3,1,41,1,1,3,65,65,55,0,-2,-2,1,1,-2,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,3,0,0,1,4,5,-2,5,3,0,-2,2,3,2,4,0,1,1,0,1,1,0,0,0,0,1,0,0,-2,0,-2,1,0,0,0,0,1,1,-2,-2,-9,-9,-9,2,71,0,0,1,5,1,1,0,5,1,1,1,1,1,1,1,1,0,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,0,3952,3952,3952,0,3095.481177196693,472,585,0,VC,6A-6B,8675,7459,4172,1334.0224444289913,0.12253012683922795,0.1962426952075889,8.987487557524961,16.51239328357215,-1.828227289347211,78.9728061627955,78.9728061627955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,626.118834550684
505,2,3,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,7,8,0,1,1,0,1,2,3,-2,1,1,10,2,2,2,4,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,3,21,2,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,0,0,0,-2,-2,0,-2,-2,1,4,0,-2,4,1,0,0,0,0,0,1,0,1,3,1,3,1,1,1,2,2,1,1,5,1,1,1,3,3,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,-2,3,5,3,0,-2,4,66,66,56,0,-2,-2,-2,-2,-2,0,-2,1,1,0,2,0,-2,4,-2,-2,-2,71,71,71,-2,-2,-2,-2,0,0,-2,-2,0,-2,5,2,3,-2,-2,-2,1,2,4,4,0,0,-2,-2,-9,-9,-2,-2,-2,-2,-2,-2,1,1,1,-2,1,1,1,1,-2,1,-2,-2,-2,-9,-9,-9,2,35,1,0,4,4,2,2,0,0,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,552,552,552,0,0,3732.1188983344414,818,675,40,VC,5A,6302,6435,3115,1144.0657392205196,0.11280551359801938,0.7970293012494543,9.506781904605496,17.095870078044662,0.3111876237186742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,1004.5290142528012
506,3,5,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,5,8,1,0,1,0,1,1,5,-2,1,1,10,1,2,2,4,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,3,22,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,4,1,0,-2,-2,0,-2,-2,1,2,0,-2,3,0,0,0,0,0,0,0,0,1,1,2,41,1,1,4,2,2,3,1,5,4,3,1,3,1,3,3,-2,-2,-2,-2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,1,1,0,2,-2,-2,-2,73,80,75,-2,-2,-2,0,0,0,-2,-2,0,-2,5,1,3,1,0,-2,1,0,4,2,0,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,1,1,1,-2,1,1,1,0,0,1,-2,-2,-2,1,1,0,2,28,1,0,2,3,1,1,0,2,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,766,0,766,0,766,4993.232428102862,4154,4611,389,HH,1A-2A,206,115,35,0.0,0.07974182857791025,5.7797266337799,15.172341578933608,17.58210074010509,9.335628711560227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,1445.0950319474273
507,3,6,MT,A,1,-2,-2,-2,-2,-2,-2,-2,1,6,8,-2,3,1,1,1,4,1,3,-2,0,30,1,2,2,3,0,0,-2,-2,-2,0,-2,-2,1,0,0,1,3,22,2,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,14,3,0,-2,-2,0,-2,-2,0,-2,0,-2,2,1,0,0,0,1,1,1,1,0,-2,-2,-2,1,1,7,2,2,1,1,5,7,1,1,1,2,3,3,-2,-2,-2,-2,1,0,0,0,1,0,0,0,0,0,2,0,2,1,1,0,1,-2,10,5,2,0,-2,1,70,60,70,0,-2,-2,-2,-2,-2,0,-2,1,2,-2,-2,-2,-2,-2,3,1,1,65,70,65,-2,-2,-2,0,0,0,-2,-2,0,-2,5,-2,3,2,0,-2,1,6,4,2,0,0,1,0,0,-2,0,0,0,0,0,0,0,-2,0,-2,0,0,0,0,-2,1,-2,-2,-2,1,1,0,1,22,0,1,4,2,5,3,2,5,1,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,605,806,806,201,0,5524.1724954950205,1584,2136,95,MH,3A,2883,2297,700,358.3519979385357,0.0719621379849434,2.05247687068948,12.13048255708357,17.990534496235853,4.842857394121866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,1962.9748367858983
508,3,5,MT,A,2,0,-2,0,-2,20,1,2,2,8,8,-2,3,2,0,3,6,3,5,0,0,41,1,3,2,3,0,0,-2,-2,-2,0,-2,-2,1,0,0,2,3,22,3,1,2,22,3,2,0,-2,-2,-2,1,5,-2,-2,14,7,0,-2,-2,0,-2,-2,1,24,1,2,2,1,0,1,0,0,0,0,0,1,7,1,3,1,2,5,1,2,1,1,5,5,1,3,2,3,2,2,2,1,2,2,2,1,0,0,1,0,0,0,0,2,0,1,2,2,1,1,1,-2,4,5,3,1,0,2,70,65,68,0,-2,-2,-2,-2,0,0,-2,1,1,1,3,1,0,1,-2,-2,-2,70,72,68,-2,-2,0,0,3,0,0,0,0,-2,5,-2,3,2,0,-2,2,8,2,4,4,1,2,1,0,-2,-2,-2,-2,-2,-2,-2,0,0,0,-2,0,0,0,0,0,1,-2,-2,-2,0,-2,-2,2,72,0,0,1,4,2,2,0,5,5,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1736,1736,1736,400,400,2892.044619602091,2336,2555,308,HH,3A,1953,1584,284,135.91508450442743,0.08363167387439369,3.937690393630173,13.456919803184414,16.76523322784357,6.729432362916329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,3242.860164808817
509,3,7,MC,B,2,0,-2,1,1,10,1,2,1,4,7,-2,3,2,0,2,5,1,5,0,1,30,2,2,2,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,4,21,5,0,-2,-2,-2,-2,1,2,3,2,0,-2,-2,-2,-2,-2,1,1,5,1,1,5,1,10,1,23,3,1,1,1,0,0,0,0,0,1,5,2,41,1,1,10,2,3,1,1,5,10,2,3,3,1,3,3,2,5,2,2,1,2,1,1,1,0,0,0,0,3,2,2,3,0,1,1,1,-2,3,1,5,1,0,1,71,71,71,0,-2,-2,-2,0,0,0,-2,1,1,0,5,1,0,1,-2,-2,-2,75,75,75,-2,0,0,0,4,0,0,0,0,-2,1,-2,3,3,0,-2,3,15,3,3,0,0,2,0,0,-2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,-2,-2,1,1,0,1,57,1,0,1,5,2,2,0,2,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,1360,1360,3120,2160,2160,4488.609669201784,2662,2914,527,HH,3A,2026,1921,470,185.49116280810875,0.09724613241208567,2.16995019864328,13.149622024762225,18.94354659387429,5.737521812313055,67.98904999911522,39.311360043055984,22.36466553213147,6.313218916192603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,2885.1867503822527
510,3,5,MT,A,2,0,-2,0,-2,10,0,-2,1,1,5,-2,2,1,0,4,6,6,5,0,0,30,1,1,2,4,0,1,8,0,-2,0,-2,-2,1,0,0,1,4,21,3,1,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,5,2,0,-2,-2,0,-2,-2,1,30,1,2,3,1,0,1,0,0,0,0,0,1,0,-2,42,1,1,1,3,3,41,1,5,1,3,1,1,1,2,2,-2,-2,-2,-2,1,0,0,0,1,0,2,1,2,1,0,2,0,1,1,1,1,-2,3,5,42,1,0,1,74,74,74,0,-2,-2,-2,-2,-2,0,-2,1,1,0,42,1,0,1,-2,-2,-2,74,74,74,-2,-2,-2,0,0,0,0,0,0,-2,5,-2,41,3,0,-2,2,4,1,0,0,1,1,1,0,-2,0,0,0,0,0,0,0,0,0,-2,1,0,1,0,0,1,-2,-2,-2,1,0,-2,2,57,0,0,1,2,1,1,0,5,1,0,-2,-2,-2,-2,-2,-2,3,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1404,1404,1404,0,0,5317.659719875067,2986,3624,246,HH,1A-2A,842,586,30,0.0,0.0719621379849434,4.609661168597684,14.649157386556585,17.718245325482012,6.534940098092156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,2202.916637530977
511,4,8,MT,A,2,1,0,0,-2,20,1,2,1,7,8,-2,4,2,1,6,10,1,7,0,1,42,2,1,1,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,2,4,21,2,1,3,22,41,2,1,1,4,41,0,-2,-2,-2,-2,-2,1,1,5,2,5,5,1,10,1,2,3,1,0,0,1,0,0,0,0,1,7,2,2,1,2,3,3,3,2,1,5,3,2,3,3,2,3,3,3,3,2,3,0,2,0,1,1,0,3,0,2,3,1,1,2,0,1,1,1,-2,3,1,41,1,1,2,70,60,60,1,1,5,1,-2,0,0,-2,1,1,0,41,1,1,2,-2,-2,-2,70,80,70,1,-2,0,0,2,2,0,0,0,-2,1,-2,3,3,0,-2,4,20,4,2,4,0,2,0,0,-2,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,-2,-2,1,0,-2,2,42,1,0,2,5,5,2,3,1,6,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,3380,3380,4308,1328,1328,1738.6535901008403,760,1053,12,VC,5B-5C,6073,5274,2384,1144.4430542142786,0.11669535889450282,0.0,9.506781904605496,17.718245325482012,1.711531930452708,217.79438307275527,135.17329100638807,80.38093016012247,2.239967413979982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,3225.8022207224126
512,4,9,MT,A,2,0,-2,0,-2,10,1,3,1,8,8,-2,3,2,0,5,8,4,5,1,1,41,2,2,1,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,3,21,1,1,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,5,3,0,-2,-2,0,-2,-2,1,10,0,-2,3,1,0,1,1,0,0,0,0,1,3,5,1,1,1,3,3,3,3,1,5,3,3,4,1,5,3,3,1,1,2,2,4,0,1,0,1,1,0,0,0,2,0,2,1,1,1,1,1,-2,3,1,1,1,1,3,68,68,66,1,3,1,-2,-2,0,1,12,1,1,0,1,1,1,3,-2,-2,-2,74,75,72,-2,-2,0,0,2,0,0,0,0,-2,1,-2,1,3,0,-2,3,4,0,1,0,0,1,0,0,-2,0,0,0,0,0,0,1,1,1,-2,1,1,1,1,0,1,1,-2,-2,0,-2,-2,1,62,0,0,1,5,2,2,0,5,7,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,2308,2308,2308,650,650,4431.490859955983,1345,1438,9,VC,5B-5C,4116,3849,1400,784.2939477487674,0.10502582300505256,0.0,10.718468714460084,18.06833140216552,4.201032920202102,86.44636593092909,54.20188233025937,32.24448360066972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,975.0554619490815
